,asteroid,a,b,c,var
643,DES=+2000210.csv,0.0023669747645967986,-1.1112236265084794,-310.3469886885089,y
644,DES=+2000210.csv,0.00043433788300961364,1.1586092265065577,-340.64065640192626,x
645,DES=+2000211.csv,2.9371842436702544e-05,0.06449833888898879,-25.931862449979334,z
646,DES=+2000211.csv,0.0016471097701834094,-1.2514131383309697,-288.2546883611384,y
647,DES=+2000211.csv,0.0006117236294525337,0.821032695443218,-415.2408186317325,x
648,DES=+2000212.csv,-0.00018815863911795638,0.12184772956819206,10.723930532117334,z
649,DES=+2000212.csv,-0.0011926183948945189,1.894278027217245,-218.00525306614952,y
650,DES=+2000212.csv,-0.0023410608313186566,0.4409545770450737,409.1190789505091,x
651,DES=+2000213.csv,-0.0003378958032111539,0.1612931350580108,26.58513218642982,z
652,DES=+2000213.csv,0.0008964709473275833,-1.7191002656581955,211.6541776122383,y
653,DES=+2000213.csv,0.0027824481747341324,-0.5134864502724588,-397.0475994701228,x
654,DES=+2000214.csv,0.0001748965141812436,-0.05231739232040707,-19.92814174880507,z
655,DES=+2000214.csv,0.002944933722152366,-1.3333346678297648,-249.20853550587685,y
656,DES=+2000214.csv,0.00036101720705071256,1.3125326242186768,-312.45726155316305,x
657,DES=+2000215.csv,-4.481939980852256e-05,-0.015221707377823905,12.518279739249548,z
658,DES=+2000215.csv,-0.0004754185279263545,-1.1909204051232558,348.7297424937608,y
659,DES=+2000215.csv,0.0025631140188975875,-1.325774210130288,-255.03527426457643,x
660,DES=+2000216.csv,-0.0005212733155154593,-0.12053374324940733,94.06775365915492,z
661,DES=+2000216.csv,-0.0001695724892480932,1.7372274111310642,-368.9675083693832,y
662,DES=+2000216.csv,-0.004062280406581948,1.5327613587476554,177.15877000108893,x
663,DES=+2000217.csv,0.00017589735374259508,0.06865267882805465,-84.54815327531107,z
664,DES=+2000217.csv,-0.0012775912580138549,0.018497291102742452,501.76168984118806,y
665,DES=+2000217.csv,0.0009388603422707314,-1.3433432789756463,-80.1403027041099,x
666,DES=+2000218.csv,0.0006225747230750156,-0.33234003438207327,-70.69826893400496,z
667,DES=+2000218.csv,-0.0021530203380984974,1.3696801002729349,200.57292782187895,y
668,DES=+2000218.csv,-0.0010149561060768678,-0.8359629343759466,390.42697882068757,x
669,DES=+2000219.csv,-0.0009538810850301948,0.14689309106485818,50.263989127958745,z
670,DES=+2000219.csv,0.0038281909243235083,0.13224991307353487,-325.2098039920302,y
671,DES=+2000219.csv,-0.003923786267126639,2.4843745853899764,-114.90868576126269,x
672,DES=+2000220.csv,0.0003440506981712647,-0.03262895833089471,-57.261126991158356,z
673,DES=+2000220.csv,0.0003157342165137633,-1.3730070636664697,175.2331953553792,y
674,DES=+2000220.csv,0.0027044225867306876,-0.5384501282203261,-402.38848660563366,x
675,DES=+2000221.csv,-0.0002800950090476494,-0.10531293180542622,86.90546854296569,z
676,DES=+2000221.csv,0.002485220689387182,-0.6595571310509867,-382.41641201586685,y
677,DES=+2000221.csv,-0.0008218190183732533,1.7456776783815269,-246.05946380095168,x
678,DES=+2000222.csv,-8.273782387997737e-05,0.01045067902163033,17.129050813322365,z
679,DES=+2000222.csv,0.0008308718093082813,-1.7410832509814946,261.66098288834297,y
680,DES=+2000222.csv,0.0023641903885011015,-0.5740000877603069,-416.49105298241903,x
681,DES=+2000223.csv,6.067308652865119e-05,-0.004979547921430345,-17.273574935643172,z
682,DES=+2000223.csv,0.0004795810659856011,1.0667083007788634,-420.03171786685294,y
683,DES=+2000223.csv,-0.0019659891423479806,1.1448225352751509,307.39111635641257,x
684,DES=+2000224.csv,0.00030379159991756683,-0.05619024248457371,-35.69619106754225,z
685,DES=+2000224.csv,0.0031053998445893438,-0.7727433805600881,-326.26165062996654,y
686,DES=+2000224.csv,-0.00097379985037227,1.8550432606512777,-211.88496702428588,x
687,DES=+2000225.csv,0.0003057302507085787,0.17592321983859324,-214.7888933643354,z
688,DES=+2000225.csv,-0.00045363201229454454,-0.7732369207537275,470.9611043525518,y
689,DES=+2000225.csv,0.0012383207714138315,-0.9368529928176582,-379.82929945411655,x
690,DES=+2000226.csv,0.0007582147940643382,-0.5308094699179376,-26.9509940439936,z
691,DES=+2000226.csv,-0.001091279132195166,1.8805598476861531,-171.79973807824496,y
692,DES=+2000226.csv,-0.0026728890577310603,0.744398862486179,308.32852865113057,x
693,DES=+2000227.csv,0.0002547777843784123,0.037487225545949,-62.24239207428962,z
694,DES=+2000227.csv,0.002477481389225855,-0.9437892625662988,-293.01517455765156,y
695,DES=+2000227.csv,-0.0009859855941020778,1.9602305303904324,-261.56743829662656,x
696,DES=+2000229.csv,-4.3771469654965226e-05,0.003582101790384114,20.56600840839079,z
697,DES=+2000229.csv,-0.0006908009128398937,-0.5927226695690431,509.9668009933537,y
698,DES=+2000229.csv,0.0012414333644746093,-1.304092309495135,-239.70516030443483,x
699,DES=+2000230.csv,-0.00021273235997497207,0.30020295561028537,-23.070509518000716,z
700,DES=+2000230.csv,0.003515756663681193,-1.3176951320066062,-237.84728280686014,y
701,DES=+2000230.csv,0.0005510367948811313,1.3249873160246526,-297.5590645043741,x
702,DES=+2000231.csv,-0.00016209989601328456,0.024460124360784798,43.99111114340917,z
703,DES=+2000231.csv,-0.001909439675491528,0.5007462184554731,468.84082980971573,y
704,DES=+2000231.csv,0.0004461378303277579,-1.400905711348733,188.16894284317502,x
705,DES=+2000232.csv,0.00011226813401218017,-0.17314006283831027,7.996198084996711,z
706,DES=+2000232.csv,0.00010413934017594606,1.2677373953324977,-251.21105653552465,y
707,DES=+2000232.csv,-0.0025016522706312275,1.0876441310643428,324.79570350170866,x
708,DES=+2000233.csv,0.0003259711818686606,-0.08303377045455373,-51.93298121181979,z
709,DES=+2000233.csv,-0.0013071497714377263,-0.6263226398430423,395.84568593667,y
710,DES=+2000233.csv,0.0021613319305892054,-1.6040654658111806,-138.40647881056765,x
711,DES=+2000234.csv,6.816898867418193e-05,0.3095147994544338,-64.2110179884835,z
712,DES=+2000234.csv,-0.0016784588305729215,-0.28570386187860397,378.0110896435057,y
713,DES=+2000234.csv,0.0019398744772214642,-1.5479913012691142,-128.964824211222,x
714,DES=+2000235.csv,0.0001659698497915085,-0.29157787979902683,33.08316066120101,z
715,DES=+2000235.csv,0.00282856865319582,-1.2906190286313137,-256.38073054234235,y
716,DES=+2000235.csv,9.918001040076785e-05,1.43439830341944,-338.9405433791066,x
717,DES=+2000236.csv,0.0003882296329802745,-0.27350383637632525,-8.083736612194127,z
718,DES=+2000236.csv,-0.002986319866120777,1.9252470551642642,97.66179547238555,y
719,DES=+2000236.csv,-0.0008878098412624562,-1.0170870469797342,344.8504368572544,x
720,DES=+2000237.csv,5.714995693162552e-05,-0.2829415766341558,49.975563839368476,z
721,DES=+2000237.csv,0.0031439845620251108,-1.2741628755830987,-254.24486992017026,y
722,DES=+2000237.csv,-3.152288113961177e-05,1.529979418721589,-316.35449807400886,x
723,DES=+2000238.csv,0.0003398196591626211,-0.4308787515681405,34.1980042622353,z
724,DES=+2000238.csv,-0.0017228752487732707,1.9754038728201395,-126.30078202785225,y
725,DES=+2000238.csv,-0.0023616621876723608,0.16463287403658636,399.01357288801233,x
726,DES=+2000239.csv,9.180849289180723e-05,0.06853283323998312,-41.60936061361131,z
727,DES=+2000239.csv,-0.0008192121853644732,-0.662033662007485,382.3436247170437,y
728,DES=+2000239.csv,0.001842449564986781,-1.6022002961335755,-182.8868700213943,x
729,DES=+2000240.csv,-7.493255458242635e-05,0.07475344728866692,-0.990984334109472,z
730,DES=+2000240.csv,-0.0010285666859481597,-0.8441676199736196,331.6996633383505,y
731,DES=+2000240.csv,0.002739983953834537,-1.8510967503434441,-126.69583770149617,x
732,DES=+2000241.csv,0.00018652574651024654,-0.08519437028498558,-38.258361433685955,z
733,DES=+2000241.csv,6.523693488961331e-05,-1.3081797410877427,299.1743152247425,y
734,DES=+2000241.csv,0.0019295445250269228,-0.857099621114297,-401.8995806167662,x
735,DES=+2000242.csv,-0.0004095727957116194,0.24540806005617685,57.427555950720276,z
736,DES=+2000242.csv,0.002022607789405076,-0.6005085978977859,-416.73169959557947,y
737,DES=+2000242.csv,-0.0005422142705239514,1.5007023832239916,-180.07483142505038,x
738,DES=+2000243.csv,3.662331933349153e-05,0.0016437210450110436,-8.957348117930108,z
739,DES=+2000243.csv,0.0023954570053947672,-0.9372526061016943,-354.635895642118,y
740,DES=+2000243.csv,-0.00017638580131733742,1.4514103937903573,-280.1397350417034,x
741,DES=+2000245.csv,-0.00017098031548917983,0.18404389492893156,-3.2621484473400773,z
742,DES=+2000245.csv,-0.002274544916067668,0.8308607388036633,329.39006553333184,y
743,DES=+2000245.csv,0.0009142024014993874,-1.8595454436644139,219.18690783258734,x
744,DES=+2000246.csv,0.0005317443703265398,0.03139795201944711,-121.43329149658958,z
745,DES=+2000246.csv,-0.002277597557098776,0.38675545521050364,413.4834021184115,y
746,DES=+2000246.csv,0.000914888602455142,-1.604371747681261,130.30125161178958,x
747,DES=+2000247.csv,0.0005141798802896054,-0.6286526857478453,-27.477600755134233,z
748,DES=+2000247.csv,0.0011113343513060362,-1.3492628165105143,-61.370503073325814,y
749,DES=+2000247.csv,0.001499483428397599,0.0530500458764399,-462.2879269828978,x
750,DES=+2000248.csv,-0.00015303285430313772,-0.021064942795899617,26.225273813183613,z
751,DES=+2000248.csv,-0.0013996753843980047,1.8713192441411322,-118.03856115406064,y
752,DES=+2000248.csv,-0.0029324553772547054,0.4636089003498449,352.9134647594999,x
753,DES=+2000249.csv,-0.0004537943254282127,0.4146875229164222,-34.52279849424227,z
754,DES=+2000249.csv,-0.00037477642615346696,1.9346371452905222,-298.6468997774817,y
755,DES=+2000249.csv,-0.005495375210420847,1.6237330390551978,158.66855933298112,x
756,DES=+2000250.csv,-0.0005520618021769403,0.20295989701217712,72.73740083714478,z
757,DES=+2000250.csv,-0.0019055394805377838,0.06765323533950261,407.84846394360767,y
758,DES=+2000250.csv,0.001668237744199717,-2.025402794032893,129.98967307193936,x
759,DES=+2000251.csv,-0.0001504768562941613,-0.1482523349369452,84.91341500097951,z
760,DES=+2000251.csv,0.0014592766863022152,0.1976171804185659,-508.27003563852315,y
761,DES=+2000251.csv,-0.001324272561813984,1.5450666404477245,23.083119649929664,x
762,DES=+2000252.csv,0.0003560636792120599,-0.21587141052662764,-52.32966887981171,z
763,DES=+2000252.csv,-0.001912598423775827,0.6525965127922596,407.99792215363186,y
764,DES=+2000252.csv,0.0006222686044667977,-1.6120643721321082,217.5915581018434,x
765,DES=+2000253.csv,9.132210958203293e-05,0.08941417322976647,-44.35048712906118,z
766,DES=+2000253.csv,-0.0007806738862544236,-0.7572855105845824,377.732479416289,y
767,DES=+2000253.csv,0.0017981496613546119,-1.1708210858376271,-298.7773939250759,x
768,DES=+2000255.csv,-0.0003545512611851487,-0.04678332928032887,66.76905748234591,z
769,DES=+2000255.csv,-0.0014878542628400785,-0.7519069958645928,396.0890705035357,y
770,DES=+2000255.csv,0.002837361935103189,-1.8830450739831996,-63.376273936191104,x
771,DES=+2000256.csv,0.0004969935255673001,-0.17216477936029698,-93.85223417377182,z
772,DES=+2000256.csv,-0.002077658749543396,0.6453390120166139,410.2248587624665,y
773,DES=+2000256.csv,0.0004485689073650198,-1.5130957696643503,241.69173689152308,x
774,DES=+2000257.csv,-1.585264984970565e-05,0.10269666282136129,-22.766464090817955,z
775,DES=+2000257.csv,-0.0017317434858683475,1.9823127416137885,-128.09996040336375,y
776,DES=+2000257.csv,-0.002046367793359316,0.02683408002657761,440.11594945392073,x
777,DES=+2000258.csv,0.0004538816884294072,-0.009720824897056815,-103.73681637395278,z
778,DES=+2000258.csv,-0.0009179057334866954,-0.7333160716047905,350.79009697499237,y
779,DES=+2000258.csv,0.002082606014469146,-1.4678382178547826,-209.55464302814624,x
780,DES=+2000259.csv,0.00036485314531470574,-0.1544283457255058,-73.0409728241839,z
781,DES=+2000259.csv,-0.0003532745885036914,1.4950772331664677,-256.99822418865085,y
782,DES=+2000259.csv,-0.0019246122350497898,0.8733282139774835,374.1404587114343,x
783,DES=+2000260.csv,-7.202402898022944e-05,0.15845988015417542,-13.173340573547751,z
784,DES=+2000260.csv,0.0002905153501724729,-1.3108085550557111,252.51171317840763,y
785,DES=+2000260.csv,0.0014596101536440882,-0.5411610508664961,-525.8799634120339,x
786,DES=+2000261.csv,3.21439321699878e-05,-0.10702067876466302,12.877352477154373,z
787,DES=+2000261.csv,0.003495581114033062,-0.8526748025123844,-303.6960145891763,y
788,DES=+2000261.csv,-0.0009268289366953333,1.7985261883368837,-167.93576516709,x
789,DES=+2000263.csv,-2.4667853369904153e-05,-0.02135464140591492,9.303440396389654,z
790,DES=+2000263.csv,-0.0007709288092427131,1.8076727925244827,-260.7397520075761,y
791,DES=+2000263.csv,-0.0028255104204491285,0.8582216854485794,331.342099917625,x
792,DES=+2000264.csv,-1.0228675497714335e-06,0.29009217698135903,-60.50099699402267,z
793,DES=+2000264.csv,-0.002614323567498631,2.173483460008178,-62.74706038459086,y
794,DES=+2000264.csv,-0.002199450002060111,-0.22652968597660444,377.05407054270916,x
795,DES=+2000265.csv,-0.0010772911014909846,-0.05556212135043761,195.4258754795012,z
796,DES=+2000265.csv,-0.002676825921026472,0.5185534505207716,366.15749423978,y
797,DES=+2000265.csv,0.0004687690889255729,-1.4271184241525272,178.93611760135897,x
798,DES=+2000266.csv,0.00025345782048450413,0.13842322373476085,-100.26803289981486,z
799,DES=+2000266.csv,0.0008722804754835367,-1.511099983939905,79.24083220763043,y
800,DES=+2000266.csv,0.0018655920963981918,-0.31192400179553936,-454.05280720874356,x
801,DES=+2000267.csv,0.0002979450414422725,-0.1207450732121044,-29.752439008605545,z
802,DES=+2000267.csv,0.0004580443993298803,1.2417647756072558,-336.0359432753639,y
803,DES=+2000267.csv,-0.002813093004956135,1.548959719340799,198.12632887973942,x
804,DES=+2000268.csv,7.18553335748949e-05,-0.003958265224850549,-22.08014462047004,z
805,DES=+2000268.csv,-0.0016888742504860537,1.3560655363951843,196.54260513239177,y
806,DES=+2000268.csv,-0.0009549132175295918,-0.7064879314251351,487.39424304653454,x
807,DES=+2000269.csv,0.00014604232516830353,0.03591149203690911,-43.56785333955916,z
808,DES=+2000269.csv,-0.0020318027192374895,0.21153527472954922,466.8710407748975,y
809,DES=+2000269.csv,0.0008780442994795888,-1.4469513087122694,63.62393524395331,x
810,DES=+2000270.csv,0.0001141533046151512,-0.07509907057311402,-3.4534514352831795,z
811,DES=+2000270.csv,-0.002863069819238539,0.08232700482774871,347.37900531362794,y
812,DES=+2000270.csv,0.0020790041426314273,-1.8611803447575423,8.479861155513245,x
813,DES=+2000271.csv,4.087170746220403e-05,-0.09763969658411624,10.961464135649564,z
814,DES=+2000271.csv,-0.00020195416579037563,-1.1972421589512339,336.5678534360649,y
815,DES=+2000271.csv,0.0020546307120523125,-1.1774404994589365,-317.23452220119435,x
816,DES=+2000272.csv,-0.00019040412889056958,0.025343069842482035,30.37005284622466,z
817,DES=+2000272.csv,-0.001082898704967361,-0.8911237742381235,388.97618097653054,y
818,DES=+2000272.csv,0.0026125918496063046,-1.6939797092431024,-135.51437448503688,x
819,DES=+2000273.csv,-0.0003834558751505087,0.6140336059436597,-58.674934451511895,z
820,DES=+2000273.csv,-0.00026080189111328365,-1.3721426378068582,277.53393494702954,y
821,DES=+2000273.csv,0.00359389253946491,-1.0332571813396247,-287.62544655477626,x
822,DES=+2000274.csv,-0.00015267464704771982,0.10673360600284958,7.067371710950363,z
823,DES=+2000274.csv,-0.0010027318745755944,-0.9231885041642287,454.37581604163023,y
824,DES=+2000274.csv,0.002426780860523497,-1.6124888477343693,-133.50409666119347,x
825,DES=+2000275.csv,-0.0002732532749728979,0.11622711788519728,18.32828435515176,z
826,DES=+2000275.csv,0.002528448396081684,-2.200199955867073,54.60245021748627,y
827,DES=+2000275.csv,0.002108984975290396,0.20102462185807676,-360.3935237925604,x
828,DES=+2000276.csv,-0.0006412174444575806,0.5579291511479415,62.84760252229034,z
829,DES=+2000276.csv,0.0018519999679985062,-0.8471318066456892,-370.91968481950283,y
830,DES=+2000276.csv,-6.692122179896565e-05,1.3085220539084366,-303.35317823107914,x
831,DES=+2000277.csv,3.9298002281465966e-05,-0.037611733635445406,-0.39962471499074764,z
832,DES=+2000277.csv,-0.0024768444953735254,0.9230336629436053,338.30652629957206,y
833,DES=+2000277.csv,0.0005322658530360444,-1.6460446341860044,240.3786448875642,x
834,DES=+2000278.csv,0.0003107234923171498,-0.10220478750353189,-52.16252915897695,z
835,DES=+2000278.csv,0.0005785378192749145,1.0189615231055407,-342.30056931459023,y
836,DES=+2000278.csv,-0.0022499558199546225,1.3770844685318393,248.98875386213956,x
837,DES=+2000279.csv,-4.584504639448974e-05,0.023933854032001885,22.65686845131294,z
838,DES=+2000279.csv,1.3604386341903307e-06,-1.1774956158703,476.9442188811446,y
839,DES=+2000279.csv,0.0011701449340527342,-0.9554008782359561,-438.61354522918225,x
840,DES=+2000280.csv,7.96143839956446e-05,0.1428258315760846,-53.144284855345056,z
841,DES=+2000280.csv,0.00017715085655031746,1.305718785416043,-352.69854339758723,y
842,DES=+2000280.csv,-0.0023942103991210647,1.064489801272239,324.3371101445886,x
843,DES=+2000282.csv,0.0006028332060858936,-0.0627518493498655,-49.00328413866065,z
844,DES=+2000282.csv,-0.004413633968013681,1.5805833125778066,177.07799727822987,y
845,DES=+2000282.csv,-0.00030948699138888536,-1.5738454873339194,285.48156600294345,x
846,DES=+2000283.csv,-0.0003820891837595682,0.1609438220796081,37.72916291120901,z
847,DES=+2000283.csv,-0.002023728158158352,2.1232299701697985,-95.64964417394793,y
848,DES=+2000283.csv,-0.0019077281909684047,-0.07186547620411118,392.41588806848375,x
849,DES=+2000284.csv,3.4910728218513854e-05,-0.21297440472936863,28.015695368694637,z
850,DES=+2000284.csv,-0.0027428912746482715,1.8717506265884059,104.90229929861273,y
851,DES=+2000284.csv,-0.001682594023314306,-0.5012205512687875,320.4987504057066,x
852,DES=+2000285.csv,-0.0007124057785843998,0.3286484061976141,90.32888388947464,z
853,DES=+2000285.csv,-0.001918658232912015,1.9685437449881384,-4.229713127713238,y
854,DES=+2000285.csv,-0.001295788790524059,-0.36017922959421306,383.4465113575844,x
855,DES=+2000286.csv,0.0006494755203891769,-0.4586282360411015,-61.51740482118336,z
856,DES=+2000286.csv,-0.0014313183479137627,1.7461900103500787,-54.30316822340784,y
857,DES=+2000286.csv,-0.0015296941530818717,-0.1584208176532647,465.49619644032447,x
858,DES=+2000287.csv,0.00015598744460214637,0.21250592820494793,-54.29763876453487,z
859,DES=+2000287.csv,-0.0028956027312163624,-0.021520909778320663,360.7676561188242,y
860,DES=+2000287.csv,0.0023249782604633064,-1.9480870564508592,34.4875968401542,x
861,DES=+2000288.csv,9.335596926309344e-05,0.06262928030268015,-33.784180453625225,z
862,DES=+2000288.csv,-0.0026013456931811593,0.761308714130598,385.12963396028624,y
863,DES=+2000288.csv,0.00010608431609240892,-1.4112992063439316,290.623738021001,x
864,DES=+2000289.csv,-0.00028181382108007286,0.11839956653759837,38.40807992082457,z
865,DES=+2000289.csv,0.0024156724424450465,-0.958444024641753,-342.61302475121266,y
866,DES=+2000289.csv,0.00025887255854040853,1.2731587182550055,-362.8311194143348,x
867,DES=+2000292.csv,0.0005885620245395709,-0.5026576867540244,8.484818752542846,z
868,DES=+2000292.csv,0.003338685325379804,-1.265462328013643,-244.93233247061642,y
869,DES=+2000292.csv,0.00029728284531941896,1.4038420458782848,-302.07399241574694,x
870,DES=+2000293.csv,0.00016659324839520478,0.3026015474700852,-105.84509484297463,z
871,DES=+2000293.csv,-0.0018723154147114185,1.6557637045321245,39.846803909785294,y
872,DES=+2000293.csv,-0.00169571237394535,-0.3359726339886238,453.92779496914625,x
873,DES=+2000294.csv,-1.1482932802358028e-05,0.12542431156878553,-26.5254135686484,z
874,DES=+2000294.csv,-0.0009143236891683577,-0.3687443343127181,525.9943240175163,y
875,DES=+2000294.csv,0.0011067494930228306,-1.2574228550769897,-202.89520736196343,x
876,DES=+2000295.csv,2.9887143394792422e-06,-0.07748859048563753,15.4470057785942,z
877,DES=+2000295.csv,-0.0034985231036598887,1.3909541153765892,213.71346192607785,y
878,DES=+2000295.csv,0.000463541739737896,-1.8127904104090677,305.2692073069909,x
879,DES=+2000297.csv,-0.0002698365678850537,0.13492704338200084,45.08673983551502,z
880,DES=+2000297.csv,-0.0019494187138763054,1.602926483283411,172.66263626232734,y
881,DES=+2000297.csv,-0.0006644158804297388,-0.8626190174386309,402.38366154823257,x
882,DES=+2000298.csv,0.00011946763391587543,0.12164540320649643,-34.193891831524425,z
883,DES=+2000298.csv,0.0005745472587440326,1.3025120427672325,-276.72909537535566,y
884,DES=+2000298.csv,-0.0035387793042634206,1.2682403458400255,249.62987385197815,x
885,DES=+2000300.csv,2.7816662023644024e-05,-0.0139407082600278,-4.382943978463878,z
886,DES=+2000300.csv,0.0015701298062956912,0.14705455510992224,-495.1255137537996,y
887,DES=+2000300.csv,-0.0014434001746582307,1.727115476857172,-39.013201054456374,x
888,DES=+2000301.csv,0.0001692422853659315,0.005657242605038551,-37.07666361820308,z
889,DES=+2000301.csv,-0.0025426793467070883,0.9951308065901416,335.70892997146854,y
890,DES=+2000301.csv,7.524819822279927e-05,-1.414096727823463,273.8012136101432,x
891,DES=+2000302.csv,-0.0002414750031773916,0.1255007867423578,3.017763207201551,z
892,DES=+2000302.csv,-0.004265949507952306,1.9570671223404694,97.08380611755736,y
893,DES=+2000302.csv,-0.0012678086408790534,-1.1916909084658651,327.0546603770157,x
894,DES=+2000303.csv,-3.887841773749553e-05,0.18579092161441443,-37.6360817103722,z
895,DES=+2000303.csv,0.00031414944619908604,1.240478921734562,-398.9104497044435,y
896,DES=+2000303.csv,-0.0023011952494399594,1.2634101137845346,271.3546159208957,x
897,DES=+2000304.csv,-0.00022294092684683206,0.4041633483439007,-28.21153621839486,z
898,DES=+2000304.csv,-0.00016593442710655104,-1.2207370963849447,244.10691445164835,y
899,DES=+2000304.csv,0.002668801815734093,-0.8065847229001456,-364.87362325278434,x
900,DES=+2000305.csv,0.00020183991862042738,-0.15754480606695065,1.7399687223448255,z
901,DES=+2000305.csv,-0.0030272398050691525,1.5044025646758097,191.25989465940327,y
902,DES=+2000305.csv,-0.00016843366595398201,-1.4889562655080897,408.85981471538236,x
903,DES=+2000306.csv,1.1862245669859027e-06,0.1749649765650989,-29.261933050304766,z
904,DES=+2000306.csv,-0.0018399450461247977,-0.5092688139838476,384.5789374348221,y
905,DES=+2000306.csv,0.002346766043896083,-1.5801794965106584,-120.13838935895798,x
906,DES=+2000307.csv,0.00017592281117342987,0.06384204088578754,-43.57687844498503,z
907,DES=+2000307.csv,-0.003024384927507438,1.9157489788264785,73.91517313560483,y
908,DES=+2000307.csv,-0.0010705995487320147,-0.9904796712757031,400.168536498938,x
909,DES=+2000308.csv,0.0001997046423516893,-0.07853640274695896,-24.65898702993878,z
910,DES=+2000308.csv,-0.002611563218392103,0.978685595771545,332.45862669340283,y
911,DES=+2000308.csv,0.00022849206653380338,-1.5048206025279443,264.14253070373803,x
912,DES=+2000309.csv,-6.195517427970178e-05,-0.05887102743483714,25.155913117304266,z
913,DES=+2000309.csv,-0.001084766741258836,-0.8249747325408714,398.9617831402178,y
914,DES=+2000309.csv,0.0022677618763100394,-1.4158663531019984,-202.1292059702209,x
915,DES=+2000310.csv,1.8133950068307013e-05,-0.08112193105399573,13.206367705615326,z
916,DES=+2000310.csv,-0.002041527549434985,1.4942553492426474,147.88839845095012,y
917,DES=+2000310.csv,-0.001312297166288591,-0.6498974365867716,440.27334218248063,x
918,DES=+2000311.csv,-9.70186070671477e-05,-0.014824742283581417,24.733571612306083,z
919,DES=+2000311.csv,0.0015725967805473402,-1.8275988146943292,62.23925822916509,y
920,DES=+2000311.csv,0.0019821037168177165,-0.015132268138836212,-434.1376071688372,x
921,DES=+2000312.csv,-0.0002910172240257738,0.2349793411195221,28.497273615991862,z
922,DES=+2000312.csv,-0.0019429634950751857,1.3947807964496486,226.4548821772464,y
923,DES=+2000312.csv,-0.0008546319655784543,-0.7740828918594209,387.44514440856267,x
924,DES=+2000313.csv,0.0001402678054276803,0.30102884430077326,-60.10577203535965,z
925,DES=+2000313.csv,-0.0009479104714231745,-1.3482839221844798,296.6482189290015,y
926,DES=+2000313.csv,0.004856946806286836,-2.097804395666803,-82.07972253822253,x
927,DES=+2000314.csv,0.0004245894588781689,-0.15256024183306333,-82.79880917719177,z
928,DES=+2000314.csv,-0.0020092368179612237,0.9566975766720601,335.40280379094025,y
929,DES=+2000314.csv,0.00048816961216785405,-1.5991892763791151,246.85075086220127,x
930,DES=+2000316.csv,7.718265301269159e-05,-0.0657604682860182,-3.032531545988475,z
931,DES=+2000316.csv,5.0582785339203795e-06,1.395346275536096,-379.57244596917786,y
932,DES=+2000316.csv,-0.0022827049535607334,0.9972368736959483,347.3006604943235,x
933,DES=+2000318.csv,-0.00034102761990001125,0.18921786472418445,67.81209011111025,z
934,DES=+2000318.csv,0.0017229883666984574,-1.355994478614808,-240.06520416674198,y
935,DES=+2000318.csv,0.0005799146136432819,0.8919601939194693,-426.66631230460297,x
936,DES=+2000319.csv,0.0004353110011447859,-0.22222579809576604,-46.77720390468793,z
937,DES=+2000319.csv,-0.0022670919622104543,1.0126787651374018,281.86933693510724,y
938,DES=+2000319.csv,0.0008146624445196665,-1.9179229704634229,309.6397897894382,x
939,DES=+2000320.csv,3.153653736449669e-05,0.1933341725480896,-56.39737569821054,z
940,DES=+2000320.csv,0.0011270745642778524,-1.5408213133835256,23.789264087028272,y
941,DES=+2000320.csv,0.0016194026862987963,-0.001668461928082157,-499.85296414148826,x
942,DES=+2000321.csv,5.633766253611934e-05,0.034084203297219944,-19.515475379861712,z
943,DES=+2000321.csv,-0.0005747733129215504,1.66211217225273,-255.10124819364967,y
944,DES=+2000321.csv,-0.002587703111496787,0.7898449814882637,363.89742513785643,x
945,DES=+2000322.csv,0.00026698544067954615,-0.26305480435832257,-6.624971489973815,z
946,DES=+2000322.csv,-0.0020242843271017783,0.3541248133958578,371.60172093977366,y
947,DES=+2000322.csv,0.0013607533839235077,-1.844451022044709,64.83729736267664,x
948,DES=+2000323.csv,-0.0010353295864629828,0.522030044178743,120.81859166368568,z
949,DES=+2000323.csv,-8.11182346580619e-05,-1.2120654310553896,209.5359577888586,y
950,DES=+2000323.csv,0.0023305972418838374,-1.0101221398343154,-298.4207698772214,x
951,DES=+2000324.csv,0.0004538849305641285,-0.08175438705299637,-89.85649270594695,z
952,DES=+2000324.csv,0.002086248771897353,-1.044367220907977,-268.0646094476784,y
953,DES=+2000324.csv,0.0010255844517688927,0.8899821528626711,-436.2309603226077,x
954,DES=+2000325.csv,-0.00039791552097631026,0.2799472370475876,10.092977345744265,z
955,DES=+2000325.csv,-0.0023455391390673663,2.0588236123621018,-46.908255188577506,y
956,DES=+2000325.csv,-0.0014905488555367887,-0.5119697633439243,444.6247344929408,x
957,DES=+2000326.csv,0.0003565490953879821,0.4582724410018154,-110.7449965495394,z
958,DES=+2000326.csv,-0.0012752360458314269,1.844313728305683,-129.24177102128994,y
959,DES=+2000326.csv,-0.0035260442403570306,0.961266357342548,266.8346281524402,x
960,DES=+2000327.csv,0.00036292017197095953,-0.17977979368554958,-26.568452203038397,z
961,DES=+2000327.csv,0.002840571207856142,-1.5361703141595726,-180.39746576928053,y
962,DES=+2000327.csv,0.0007857470944645919,1.133908160071127,-383.2071471842546,x
963,DES=+2000328.csv,-4.3961469014936834e-05,0.3958969921097962,-90.3717212253781,z
964,DES=+2000328.csv,0.00012718429475074385,1.2519091377364286,-359.55935488538444,y
